img_id,Date_Ex,Racial_Res,Addition,Lot,Block,City,Doc_ID
1148_0332_match.jpg,2/20/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,27,6,MINNEAPOLIS,1529960
1184_0016_match.jpg,8/11/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,NOKOMIS SOUTH SHORE ADDN TO MPLS,7,6,MINNEAPOLIS,1516551
1138_0178_match.jpg,10/18/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,13,6,MINNEAPOLIS,1462671
1130_0601_match.jpg,6/3/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,30,6,MINNEAPOLIS,1456977
1137_0114_match.jpg,10/18/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,28,6,MINNEAPOLIS,1455627
1130_0518_match.jpg,10/12/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,NOKOMIS SOUTH SHORE ADDN TO MPLS,25,6,MINNEAPOLIS,1452069
1127_0328_match.jpg,7/26/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,29,6,MINNEAPOLIS,1432702
1122_0638_match.jpg,3/26/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,9,6,MINNEAPOLIS,1420580
1124_0522_match.jpg,3/26/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,15,6,MINNEAPOLIS,1418348
1121_0330_match.jpg,10/15/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,22,6,MINNEAPOLIS,1396670
1097_0558_match.jpg,3/4/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,18,6,MINNEAPOLIS,1365977
1096_0170_match.jpg,6/14/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,3,6,MINNEAPOLIS,1328942
1053_0431_match.jpg,11/8/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,16,6,MINNEAPOLIS,1313456
1046_0363_match.jpg,11/13/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,10,6,MINNEAPOLIS,1262971
966_0056_match.jpg,10/12/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,4,6,MINNEAPOLIS,1177990
1034_0183_match.jpg,9/21/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,12,6,MINNEAPOLIS,1175348
971_0290_match.jpg,6/14/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,22,6,MINNEAPOLIS,1155647
1143_0412_match.jpg,2/16/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,19,7,MINNEAPOLIS,1501386
1235_0381_match.jpg,5/24/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,24,7,MINNEAPOLIS,1626499
1148_0517_match.jpg,2/27/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,12,7,MINNEAPOLIS,1540824
1186_0134_match.jpg,12/16/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,8,7,MINNEAPOLIS,1535721
1147_0353_match.jpg,9/18/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,9,7,MINNEAPOLIS,1519661
1147_0353_match.jpg,9/18/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,10,7,MINNEAPOLIS,1519661
1141_0479_match.jpg,8/11/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,7,7,MINNEAPOLIS,1495929
1145_0175_match.jpg,5/29/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,1,7,MINNEAPOLIS,1494392
1143_0099_match.jpg,2/16/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,26,7,MINNEAPOLIS,1478952
1137_0218_match.jpg,12/6/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,16,7,MINNEAPOLIS,1460293
1137_0218_match.jpg,12/6/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,17,7,MINNEAPOLIS,1460293
1130_0495_match.jpg,10/18/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,20,7,MINNEAPOLIS,1451572
1130_0416_match.jpg,8/1/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,28,7,MINNEAPOLIS,1448096
1130_0247_match.jpg,8/1/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,9,7,MINNEAPOLIS,1438490
1130_0247_match.jpg,8/1/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,10,7,MINNEAPOLIS,1438490
1126_0525_match.jpg,6/3/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,3,7,MINNEAPOLIS,1430390
1116_0398_match.jpg,7/7/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,11,7,MINNEAPOLIS,1368785
1054_0513_match.jpg,10/14/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,11,7,MINNEAPOLIS,1323867
1054_0513_match.jpg,10/14/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,12,7,MINNEAPOLIS,1323867
1047_0258_match.jpg,2/5/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,27,7,MINNEAPOLIS,1263254
1047_0258_match.jpg,2/5/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,28,7,MINNEAPOLIS,1263254
1042_0599_match.jpg,10/21/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,21,7,MINNEAPOLIS,1253814
1043_0068_match.jpg,9/16/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,2,7,MINNEAPOLIS,1238563
1041_0189_match.jpg,10/19/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,6,7,MINNEAPOLIS,1232344
1319_0012_match.jpg,1/7/1930,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,5,8,MINNEAPOLIS,1733548
1189_0465_match.jpg,5/24/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,7,8,MINNEAPOLIS,1586523
1189_0088_match.jpg,5/24/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,13,8,MINNEAPOLIS,1561455
1182_0478_match.jpg,5/15/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,30,8,MINNEAPOLIS,1550187
1147_0148_match.jpg,5/29/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,4,8,MINNEAPOLIS,1508552
1142_0592_match.jpg,5/29/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,1,8,MINNEAPOLIS,1507337
1137_0466_match.jpg,2/16/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,22,8,MINNEAPOLIS,1475422
1133_0441_match.jpg,10/18/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,2,8,MINNEAPOLIS,1458635
1137_0091_match.jpg,8/1/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,16,8,MINNEAPOLIS,1453581
1120_0551_match.jpg,1/7/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,28,8,MINNEAPOLIS,1409757
1096_0590_match.jpg,4/12/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,26,8,MINNEAPOLIS,1359391
1097_0303_match.jpg,3/4/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,12,8,MINNEAPOLIS,1345954
1047_0406_match.jpg,11/13/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,29,8,MINNEAPOLIS,1275266
1047_0398_match.jpg,11/13/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,19,8,MINNEAPOLIS,1273665
1041_0395_match.jpg,6/20/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,21,8,MINNEAPOLIS,1240493
1033_0443_match.jpg,5/8/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,3,8,MINNEAPOLIS,1219782
970_0621_match.jpg,8/30/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,24,8,MINNEAPOLIS,1173185
970_0299_match.jpg,5/25/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,24,8,MINNEAPOLIS,1155408
1231_0607_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,6,9,MINNEAPOLIS,1621654
1227_0476_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,14,9,MINNEAPOLIS,1606759
1190_0614_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,9,9,MINNEAPOLIS,1604029
1190_0614_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,10,9,MINNEAPOLIS,1604029
1184_0031_match.jpg,8/11/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,12,9,MINNEAPOLIS,1518206
1182_0074_match.jpg,2/16/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,7,9,MINNEAPOLIS,1518123
1033_0575_match.jpg,6/6/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,5,9,MINNEAPOLIS,1225249
1035_0354_match.jpg,12/5/1923,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,2,9,MINNEAPOLIS,1189864
1237_0599_match.jpg,7/30/1929,that no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,NOKOMIS SOUTH SHORE ADDN TO MPLS,1,10,MINNEAPOLIS,1645366
1126_0091_match.jpg,11/18/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,3,10,MINNEAPOLIS,1394033
968_0561_match.jpg,3/12/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,2,10,MINNEAPOLIS,1203373
1462_0281_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,4,11,MINNEAPOLIS,2032430
1401_0039_match.jpg,8/22/1936,no person or persons other than of the white race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,5,11,MINNEAPOLIS,1848951
1242_0575_match.jpg,7/28/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,9,11,MINNEAPOLIS,1663606
1242_0575_match.jpg,7/28/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,10,11,MINNEAPOLIS,1663606
1241_0074_match.jpg,5/15/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,7,11,MINNEAPOLIS,1621708
1241_0074_match.jpg,5/15/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,8,11,MINNEAPOLIS,1621708
1150_0629_match.jpg,5/21/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,13,11,MINNEAPOLIS,1548829
1150_0629_match.jpg,5/21/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,14,11,MINNEAPOLIS,1548829
1036_0582_match.jpg,6/28/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,6,11,MINNEAPOLIS,1222970
1235_0296_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,5,12,MINNEAPOLIS,1621508
1235_0296_match.jpg,7/30/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,6,12,MINNEAPOLIS,1621508
1236_0280_match.jpg,11/21/1930,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,7,12,MINNEAPOLIS,1621286
1148_0473_match.jpg,2/27/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,13,12,MINNEAPOLIS,1537878
1127_0451_match.jpg,8/1/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,1,12,MINNEAPOLIS,1438814
1127_0451_match.jpg,8/1/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,NOKOMIS SOUTH SHORE ADDN TO MPLS,2,12,MINNEAPOLIS,1438814
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,1,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,2,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,3,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,4,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,5,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,6,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,7,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,8,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,9,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,10,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,11,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,12,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,13,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,14,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,15,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,16,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,17,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,18,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,18,1,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,1,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,2,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,3,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,4,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,5,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,6,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,7,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,8,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,10,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,11,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,12,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,13,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,14,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,15,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,16,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,17,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,2,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,3,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,4,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,5,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,6,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,7,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,8,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,9,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,10,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,11,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,12,2,ROBBINSDALE,2111143
1533_0270_match.jpg,10/10/1941,"No persons of any race than other the Caucasian race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of different race domiciled with an owner or tenant",NORDBYS ADDN,14,2,ROBBINSDALE,2111143
